# Scalar ASCII output created by CarpetIOScalar
# created on nid22248 by elihu on Apr 24 2017 at 19:17:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0000/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
# Run ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
60928 102.816 20411076.2585736
61184 103.248 22757247.5435772
61440 103.68 21444530.5416813
61696 104.112 20526032.3929114
61952 104.544 22747859.121738
62208 104.976 21416769.4679027
62464 105.408 20479734.1046558
62720 105.84 22551519.4433706
62976 106.272 21340304.7495954
63232 106.704 20476080.3615769
63488 107.136 22450166.2475091
63744 107.568 21252841.3313166
64000 108 20385442.409501
64256 108.432 22359465.7115241
64512 108.864 21191354.3154255
64768 109.296 20306145.8525469
65024 109.728 22156995.1072383
65280 110.16 21116086.0109669
65536 110.592 20194533.9952484
65792 111.024 22097011.5680412
66048 111.456 21042472.7174768
66304 111.888 20079929.0871408
66560 112.32 22011870.5983601
