# Scalar ASCII output created by CarpetIOScalar
# created on nid22248 by elihu on Apr 24 2017 at 19:17:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0000/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
# Run ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
11264 19.008 1512.64878235483 1512.6487823549 1510.11607901965
11520 19.44 1052.0709846487 884.768140090679 587.191041121684
11776 19.872 1200.51457029933 664.03122335388 661.667386142394
12032 20.304 1534.75012109688 1534.75012109696 1530.93886585687
12288 20.736 1684.02453583432 1349.41884675682 756.964505569928
12544 21.168 1314.45824217518 775.273696762363 907.728545734925
12800 21.6 1598.05106205495 1598.05106205503 1594.00948611774
13056 22.032 1820.65482607343 1484.36088795352 893.033690909059
13312 22.464 1423.31975666856 884.198520672021 1071.05875789087
13568 22.896 1661.86226031519 1671.1885174583 1667.31576642787
13824 23.328 1873.01305647724 1536.80658732965 946.059846092075
14080 23.76 1489.76980413051 950.639400764464 1135.77677351483
14336 24.192 1661.13400123104 1669.95378365451 1666.20118773615
14592 24.624 1907.75191250155 1571.53043647959 981.189772594474
14848 25.056 1548.31900504085 1009.13648272555 1192.16306797317
15104 25.488 1687.79583418517 1704.42244959326 1700.9785114929
15360 25.92 1888.18154502763 1551.93642070652 961.793439054632
15616 26.352 1635.00471749322 1095.82219514203 1348.037241433
15872 26.784 878.27071963855 893.880428775365 891.191412652937
16128 27.216 1952.86437311282 1616.59569288518 1026.88903055228
16384 27.648 2439.7232465705 1900.54072416701 2149.399684718
16640 28.08 2145.57197718008 2160.73336405299 2033.36653229771
16896 28.512 2528.91709998585 2192.62606473478 1635.61144564084
17152 28.944 2986.02491300533 2415.05714508504 2660.05101962762
17408 29.376 2972.65654201233 2852.43563342313 2516.11702561917
17664 29.808 3046.95014830667 2710.25510903212 2146.44161632143
17920 30.24 3064.19785438612 2471.74530777879 2707.7428650798
18176 30.672 3220.34512263783 3053.90160265348 2648.81095358119
18432 31.104 3155.57961259812 2820.45519217903 2254.04357963283
18688 31.536 3569.27271935903 2937.24175271614 3165.98655150807
18944 31.968 3612.40526560396 3524.76492092699 3290.37429676871
19200 32.4 3497.37648918091 3162.24191712044 2868.7922093507
19456 32.832 3634.08879472319 2976.38004887694 3174.90930812802
19712 33.264 4139.24234810527 4074.91421258053 4010.59827899084
19968 33.696 4042.29658454875 3735.70410850664 3682.98390565906
20224 34.128 4510.29074653765 3855.3885430602 4031.33340506533
20480 34.56 6673.79262263696 6632.13033040956 6570.36488322015
20736 34.992 4268.15839027603 3974.08594387255 3882.21232538404
20992 35.424 4679.92814319084 4018.14801713018 4129.00879410484
21248 35.856 6732.84077131516 6688.67259337208 6631.71103773394
21504 36.288 4437.08574472589 4123.3048636148 3995.55351596045
21760 36.72 4803.1951712472 4114.57795325283 4220.70883041249
22016 37.152 9764.28240967407 9670.17201046016 9574.35138344222
22272 37.584 6682.57109760553 6279.04903841089 6131.10582306992
22528 38.016 5591.82281294442 4793.79324976625 4923.74126718236
22784 38.448 9892.6016971009 9854.05584472686 9722.39438992078
23040 38.88 7395.06166277921 6985.16886332628 6808.08946111022
23296 39.312 7433.64996105713 6616.90846066247 6732.16763934297
23552 39.744 13087.6782688998 13107.0210210877 12964.2811129243
23808 40.176 10797.9303886394 11172.2895999494 11028.0641157857
24064 40.608 7603.48175017254 6785.71271580723 6961.42093444013
24320 41.04 13338.0078502601 13349.6223925818 13214.251896055
24576 41.472 11148.5219043088 11548.7564213792 11364.7296115442
24832 41.904 7788.18878038325 6980.14371986332 7127.90921116468
25088 42.336 13686.0087220164 13688.0796299261 13562.2309094062
25344 42.768 13115.3233596175 14276.2795499797 14065.9488285514
25600 43.2 8074.84092515772 7286.9290288753 7386.78961845073
25856 43.632 15153.1102090061 15148.0550203695 15030.7569871019
26112 44.064 13164.9338344471 14255.1082045591 14079.5227365394
26368 44.496 9140.63361214839 8341.14343855135 8446.05251239245
26624 44.928 15853.2156358542 15848.4199103401 15746.0253841977
26880 45.36 13216.9729521215 14301.1567832813 14071.4163683524
27136 45.792 9409.50905764951 8559.66229034728 8592.64479203709
27392 46.224 16073.9786177718 16001.4995356392 15980.8879678907
27648 46.656 13327.514682691 14408.2047123237 14130.058851262
27904 47.088 9238.10538028506 8660.54286863178 8676.57430011978
28160 47.52 16455.1667379167 16394.3411479599 16302.842714038
28416 47.952 13149.6168855969 14318.3175232472 14129.7641889727
28672 48.384 9262.70785758003 8680.70217322492 8690.93440069308
28928 48.816 16406.0823468225 16255.2740286688 16190.153712705
29184 49.248 13337.7307793242 14310.4231411427 14166.5302057392
29440 49.68 9285.49500484782 8725.91402599628 8741.31476905068
29696 50.112 16464.6045175664 16389.6268239907 16349.0110665131
29952 50.544 13558.7231334796 14329.7775610454 14209.1735986027
30208 50.976 9343.33663618045 8814.2291762066 8833.09011449776
30464 51.408 16644.530504822 16442.0965466141 16434.8912620741
30720 51.84 13444.0725970881 14160.6550673739 14087.4388045466
30976 52.272 9817.69361064564 9284.75135147276 9182.32310816872
31232 52.704 16858.9921574616 16635.8187288655 16633.4140439027
31488 53.136 13378.6730773522 14023.8360757428 13957.0457686838
31744 53.568 9836.00189206803 9271.38176358222 9130.23512993202
32000 54 17381.6529658244 17182.0187071928 17149.5106643555
32256 54.432 13382.4233282106 13963.9635615489 13882.7295567643
32512 54.864 10297.7626560983 9698.81304197954 9427.04387999825
32768 55.296 17277.6137398427 17052.7060116677 16980.8938307183
33024 55.728 13515.6399328089 14153.9186716444 14083.031578492
33280 56.16 10573.2114060826 10058.6733833959 9786.84714844179
33536 56.592 17238.3050641318 17002.9267346434 16928.3086675869
33792 57.024 13582.6054662113 14179.8957221213 14132.2958327787
34048 57.456 10892.6425039305 10503.8954747563 10244.4108032514
34304 57.888 17239.2605556553 17005.8003357885 16918.6289203378
34560 58.32 13346.7482788783 13970.2997134954 13839.3513531131
34816 58.752 11017.642960595 10659.6592632938 10399.8881615042
35072 59.184 16915.3994729199 16672.0481296237 16666.6286520332
35328 59.616 13250.1829918915 13844.3706469858 13712.6643260962
35584 60.048 11005.964122626 10637.8116229576 10352.1149985955
35840 60.48 16777.6489516566 16555.4635910953 16573.8145417359
36096 60.912 13168.5571580224 13747.0442526123 13602.0931901293
36352 61.344 10947.623744362 10535.3763426178 10258.7446431223
36608 61.776 16610.628743521 16374.527689617 16408.5543818787
36864 62.208 13001.9330501757 13466.428294746 13411.9635226617
37120 62.64 10839.4079125408 10411.0868013735 10201.0128020458
37376 63.072 16623.7674897789 16345.1288903744 16403.236602452
37632 63.504 12866.1041117468 13416.0346927721 13125.9558732754
37888 63.936 10712.5624163266 10368.4386893527 10238.6621243812
38144 64.368 16343.5539726326 16006.1549911183 16019.2880340424
38400 64.8 12728.1559205102 13121.4313914598 12894.0417445169
38656 65.232 10666.0471353123 10264.8655406281 10138.910121497
38912 65.664 16257.5486663912 15916.3395971988 15949.4797261739
39168 66.096 12666.4240197804 12985.543322266 12760.1668761744
39424 66.528 10589.3281638525 10144.0464682922 10064.8978376474
39680 66.96 16133.4681724217 15760.8597698049 15778.1477687466
39936 67.392 12397.7778138791 12631.3828428073 12460.0421946811
40192 67.824 10465.983120133 10015.1193322541 9936.2205723258
40448 68.256 15856.62528606 15427.4665894275 15453.9519892884
40704 68.688 12300.4012292013 12488.2992886706 12326.1236247111
40960 69.12 10346.4060638228 9899.92752429247 9808.41783153329
41216 69.552 15635.6268106029 15239.6134362676 15268.5047419598
41472 69.984 12050.9354827644 12153.1739910259 12034.4345591677
41728 70.416 10318.9143672836 9858.59302892922 9735.82892875283
41984 70.848 15354.4395418978 14958.217156874 14959.4393506506
42240 71.28 11318.6661279199 11470.2020611976 11306.864612139
42496 71.712 10052.4339516554 9623.22181909252 9593.91777357489
42752 72.144 15380.1728204312 14951.5633160717 14963.8931356848
43008 72.576 11054.5699090135 11102.2795164512 11052.682026122
43264 73.008 10001.2277837656 9540.40243543277 9471.67881542408
43520 73.44 15273.2569092189 14800.8194022095 14831.1162252523
43776 73.872 10991.1361405983 10987.2386657241 10924.6559754954
44032 74.304 9856.29527849692 9384.64845632615 9329.9315254116
44288 74.736 15174.5226951381 14683.6509544097 14702.2083333654
44544 75.168 10690.2019366189 10590.8220467547 10542.1391066598
44800 75.6 9635.99102157694 9164.49262480158 9097.58364577842
45056 76.032 14918.4352979233 14427.9497655565 14418.3247008741
45312 76.464 10730.7899409015 10633.5873712433 10463.4297234407
45568 76.896 9495.3304792598 9054.67941599846 8937.26248481908
45824 77.328 14606.6271810417 14133.7672785737 14118.1492453663
46080 77.76 10494.3329640472 10293.4183332236 10129.0028464293
46336 78.192 9419.28154028462 8931.36351471088 8777.96912709443
46592 78.624 14445.2734787187 13961.4951622338 13956.1994635973
46848 79.056 10082.1071797857 10107.1925993356 9939.12161293936
47104 79.488 9385.86715508754 8755.99250764606 8591.47325259511
47360 79.92 14171.421295036 13658.782078623 13659.90026085
47616 80.352 9824.29699856304 9748.7143828106 9590.37735701846
47872 80.784 9218.332918074 8549.52130821736 8362.25856072097
48128 81.216 14003.1999767388 13491.3011190662 13521.2674867981
48384 81.648 9692.83868097987 9621.33583754411 9451.97295381636
48640 82.08 9084.99172551393 8438.70403997911 8266.6498678039
48896 82.512 13716.9532117363 13189.7480846719 13258.6210520795
49152 82.944 9403.5543221397 9258.80376253434 9123.48379748205
49408 83.376 8950.82475806915 8292.35265324333 8199.54367676998
49664 83.808 13575.7320306638 13032.9385041874 13109.7097316697
49920 84.24 9291.79769886579 9147.33252450089 9033.384485142
50176 84.672 8747.63938664704 8092.41445109527 8006.08379991774
50432 85.104 13267.6347103672 12701.0348344484 12760.1330367874
50688 85.536 9044.54339063141 8832.2805147266 8721.02167825933
50944 85.968 8576.4648820535 7929.54338903708 7834.00349296076
51200 86.4 13111.5085148267 12559.4077920558 12624.882253824
51456 86.832 8809.06855154039 8532.44454884569 8409.94354578297
51712 87.264 8428.52797054992 7766.77209879115 7692.16507534336
51968 87.696 12854.0684204717 12269.8736009291 12338.822099613
52224 88.128 8698.75369083009 8416.82763676773 8292.62484997236
52480 88.56 8303.93221765894 7630.18636353527 7571.13828799412
52736 88.992 12659.3954872132 12064.3637513036 12132.1975744415
52992 89.424 8430.79270076199 8077.34603537214 7963.19395648959
53248 89.856 8263.87762197709 7505.78581636943 7429.14678231676
53504 90.288 12555.6871289215 11961.5801720669 12041.1600217092
53760 90.72 8497.42097942508 8154.3091180301 8059.73585143552
54016 91.152 8320.02887973182 7563.09092555629 7510.97723510024
54272 91.584 11671.2691216077 11064.8816502594 11153.6912652687
54528 92.016 8504.70616773541 8123.47069405456 8039.06630051329
54784 92.448 8081.40577363791 7353.70856494765 7400.14174661625
55040 92.88 11533.45200599 10925.6894720421 11089.9436506357
55296 93.312 8258.82953301259 7835.54782098185 7796.26710158343
55552 93.744 8475.47719338247 7740.40210669113 7896.17497733172
55808 94.176 11228.1285659159 10585.5257512469 10754.7113447788
56064 94.608 8612.13639938176 8159.2377218359 8157.22353659846
56320 95.04 8643.37895920908 7902.41388435131 8147.66691292234
56576 95.472 11302.6794695587 10595.3179860318 10896.0101063865
56832 95.904 10384.1165303125 9892.19198149889 9984.87945815195
57088 96.336 8507.81880169289 7775.23995039925 8099.50976336657
57344 96.768 10947.6184636622 10254.1327261518 10694.6180976698
57600 97.2 10154.1841012763 9599.51895282117 9714.66507687692
57856 97.632 8284.02250975198 7586.982434919 7939.70316229714
58112 98.064 11138.8489825889 10415.6765966902 10857.6143828255
58368 98.496 10368.1353848882 9840.38046527591 9990.14975333534
58624 98.928 8490.95715712079 7818.35967945985 8203.60988425084
58880 99.36 11093.0099327593 10364.1933068403 10800.1835297814
59136 99.792 10386.4934219513 9808.71522230999 9917.99344599723
59392 100.224 8491.86342608994 7824.06868102931 8163.50703491965
59648 100.656 11042.2000773633 10344.4430845847 10730.8344378998
59904 101.088 10280.8172156762 9726.65880743977 9771.23408464221
60160 101.52 8353.14653286248 7714.90790560301 7982.40988824667
60416 101.952 10905.3270983762 10235.90064362 10571.2066705757
60672 102.384 10209.9018472031 9629.5116275706 9667.25088013094
60928 102.816 8258.65146907187 7655.92670133611 7901.44756061506
61184 103.248 10812.2439282376 10179.6920126938 10535.9635304686
61440 103.68 10171.7313282037 9520.30390960038 9583.74121837443
61696 104.112 8258.18857434341 7615.52144550554 7868.06744553231
61952 104.544 10746.1042549416 10086.7189781542 10456.9550468288
62208 104.976 10126.1348967406 9447.48025090424 9515.25479470609
62464 105.408 8199.62662303342 7549.96269202229 7813.75286315928
62720 105.84 10575.5260819859 9925.82055833994 10289.529331689
62976 106.272 10025.1623786128 9330.42166424517 9413.76448592313
63232 106.704 8165.2803528413 7487.99479899327 7750.61859635492
63488 107.136 10503.5254592809 9855.55333915365 10208.9559756801
63744 107.568 9920.95910922792 9217.40906184571 9293.13355007986
64000 108 8086.16866852896 7402.15482064609 7654.04207806786
64256 108.432 10397.2097226444 9750.05114456685 10102.7395399565
64512 108.864 9843.43869791801 9146.78239273871 9226.75436545764
64768 109.296 8026.79444289195 7340.3969697063 7569.46789211773
65024 109.728 10217.0124387471 9586.28688424613 9913.7933006463
65280 110.16 9759.91542875866 9098.11170747803 9160.19433309139
65536 110.592 7954.13211087594 7358.63737580132 7561.80154913109
65792 111.024 10169.156297485 9538.32784605411 9855.55582649194
66048 111.456 9661.23863357322 8987.63729041954 9034.77102738955
66304 111.888 7871.23564528249 7235.21293182217 7430.30711811698
66560 112.32 10131.9686531122 9501.36067712825 9760.6397798837
