# Scalar ASCII output created by CarpetIOScalar
# created on nid22248 by elihu on Apr 24 2017 at 19:17:53-0500
# parameter filename: "/scratch/sciteam/elihu/simulations/J0040_N40/output-0000/J0040_N40.par"
# Build ID: build-sim-h2ologin2.ncsa.illinois.edu-elihu-2016.12.02-22.38.15-4497
# Simulation ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
# Run ID: run-J0040_N40-nid22248-elihu-2017.04.25-00.15.02-4471
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
37376 63.072 156830260872.085
37632 63.504 146903671440.668
37888 63.936 157437825169.836
38144 64.368 156830260872.085
38400 64.8 151162378489.971
38656 65.232 157437825169.836
38912 65.664 156830260872.085
39168 66.096 151162378489.971
39424 66.528 157437825169.836
39680 66.96 156830260872.085
39936 67.392 151162378489.971
40192 67.824 149808672023.937
40448 68.256 156830260872.085
40704 68.688 151162378489.971
40960 69.12 141664429800.581
41216 69.552 156830260872.085
41472 69.984 151162378489.971
41728 70.416 141664429800.581
41984 70.848 156830260872.085
42240 71.28 151162378489.971
42496 71.712 141664429800.581
42752 72.144 156830260872.085
43008 72.576 151162378489.971
43264 73.008 145469448265.826
43520 73.44 165927283714.392
43776 73.872 158100145533.028
44032 74.304 145469448265.826
44288 74.736 165927283714.392
44544 75.168 158100145533.028
44800 75.6 145469448265.826
45056 76.032 154766321182.252
45312 76.464 158100145533.028
45568 76.896 137843746459.111
45824 77.328 147614966216.415
46080 77.76 137235949598.401
46336 78.192 143169650966.329
46592 78.624 147614966216.415
46848 79.056 137235949598.401
47104 79.488 143169650966.329
47360 79.92 165927283714.392
47616 80.352 150321202769.391
47872 80.784 143169650966.329
48128 81.216 165927283714.392
48384 81.648 150321202769.391
48640 82.08 145469448265.826
48896 82.512 156830260872.085
49152 82.944 158100145533.028
49408 83.376 145469448265.826
49664 83.808 156830260872.085
49920 84.24 146110539239.112
50176 84.672 155265403036.634
50432 85.104 156830260872.085
50688 85.536 146110539239.112
50944 85.968 155265403036.634
51200 86.4 156830260872.085
51456 86.832 146110539239.112
51712 87.264 147050678910.689
51968 87.696 156830260872.085
52224 88.128 144128411685.982
52480 88.56 147050678910.689
52736 88.992 146111726760.865
52992 89.424 136560618877.432
53248 89.856 155265403036.634
53504 90.288 146111726760.865
53760 90.72 136560618877.432
54016 91.152 155265403036.634
54272 91.584 146111726760.865
54528 92.016 136560618877.432
54784 92.448 155265403036.634
55040 92.88 146111726760.865
55296 93.312 136560618877.432
55552 93.744 155265403036.634
55808 94.176 146111726760.865
56064 94.608 136560618877.432
56320 95.04 143169650966.329
56576 95.472 146111726760.865
56832 95.904 136560618877.432
57088 96.336 143169650966.329
57344 96.768 146111726760.865
57600 97.2 136560618877.432
57856 97.632 143169650966.329
58112 98.064 146111726760.865
58368 98.496 134296539239.582
58624 98.928 143169650966.329
58880 99.36 135369539260.866
59136 99.792 134296539239.582
59392 100.224 97855480462.3841
59648 100.656 107853523328.005
59904 101.088 109362602233.884
60160 101.52 97697257995.5928
60416 101.952 104988098144.532
60672 102.384 109362602233.884
60928 102.816 96679687500.0021
61184 103.248 104988098144.532
61440 103.68 109362602233.884
61696 104.112 104988098144.531
61952 104.544 104988098144.532
62208 104.976 109362602233.884
62464 105.408 104988098144.531
62720 105.84 109502440318.464
62976 106.272 109362602233.884
63232 106.704 113296508789.042
63488 107.136 104988098144.532
63744 107.568 109362602233.884
64000 108 113296508789.042
64256 108.432 104988098144.532
64512 108.864 109362602233.884
64768 109.296 113296508789.042
65024 109.728 104988098144.532
65280 110.16 109362602233.884
65536 110.592 113296508789.042
65792 111.024 104988098144.532
66048 111.456 109362602233.884
66304 111.888 113296508789.042
66560 112.32 110595198255.398
